year,selling_price,km_driven,fuel,seller_type,transmission,owner,price_category
0.9497306794086035,0.34579118616879934,-0.5307714976200135,4,0,1,0,High
0.24404172214965691,0.38506612263983764,-0.6170594148344098,1,0,1,0,High
0.9497306794086035,0.9349152332343741,0.07881427563637938,1,0,0,0,High
0.24404172214965691,0.424341059110876,-1.098316872720793,4,0,1,0,High
0.9497306794086035,0.38506612263983764,-1.0648737359880027,4,0,1,0,High
0.9497306794086035,0.8858215626455762,-0.8930336085269334,1,0,1,0,High
0.4792713745693058,-0.4397075432519669,-0.8250542847093066,4,1,1,0,Low
0.7145010269889546,0.07086466712470761,-0.5728118957756269,1,1,1,0,High
0.24404172214965691,0.09050409910705032,0.8565616415152255,1,1,1,0,High
-1.8730251496271828,-0.7342695667847543,0.646359650737159,1,1,1,0,Low
-0.9321065399485873,-0.6753571620781967,0.8565616415152255,1,1,1,4,Low
1.1849603318282522,0.9349152332343741,-0.8750823585144865,1,0,1,0,High
0.4792713745693058,-0.04695817854158378,0.015753678402959433,4,1,1,0,Medium
-0.22641758268964077,-0.3022452656033328,-0.40465030315317363,4,1,1,2,Medium
0.4792713745693058,0.011954226164973688,-0.40465030315317363,1,1,1,0,High
-0.22641758268964077,0.6207157414660676,0.2679960673366393,1,1,1,0,High
0.7145010269889546,-0.694994630313716,1.066763632293292,4,1,1,0,Low
-1.637795497207534,-0.7833632373735522,0.22595566918102594,4,1,1,4,Low
-0.6968768875289385,-0.7362333136083061,0.015753678402959433,4,1,1,0,Low
1.1849603318282522,1.0625587767652487,-1.035256275487373,1,1,1,0,High
-0.4616472351092896,0.09050409910705032,1.066763632293292,1,1,1,0,High
1.1849603318282522,1.2294772567671615,-0.8250542847093066,1,1,0,0,High
0.7145010269889546,0.1003228332248099,-0.1944483123751071,1,1,1,0,High
0.7145010269889546,0.051229162636012,-0.6148522939312401,4,1,1,0,High
0.7145010269889546,0.3948848567575972,1.9354653995818076,1,1,1,0,High
-0.9321065399485873,-0.6360822256071584,-0.1944483123751071,4,1,1,4,Low
-1.402565844787885,-0.4397075432519669,-0.40465030315317363,1,1,1,0,Low
1.1849603318282522,-0.04695817854158378,-1.3295390625766663,4,1,1,0,Medium
-0.9321065399485873,-0.6360822256071584,-0.026286719752653873,4,1,1,2,Low
-0.22641758268964077,-0.5378948844295627,0.3310566645700592,1,1,1,0,Low
-0.4616472351092896,0.1003228332248099,0.015753678402959433,1,1,0,0,High
-0.6968768875289385,-0.577169820900601,0.646359650737159,1,1,1,2,Low
0.4792713745693058,0.00213549204721411,0.8565616415152255,1,1,1,0,High
0.4792713745693058,-0.37097640442764984,-0.48873109946440024,4,1,1,2,Medium
-1.1673361923682362,-0.7515505388320112,-0.1944483123751071,4,1,1,2,Low
0.4792713745693058,-0.14514551971917958,-0.5728118957756269,1,1,1,0,Medium
-1.637795497207534,-0.6164447573716393,0.4361576599590925,4,1,0,2,Low
-0.22641758268964077,0.34579118616879934,0.3310566645700592,1,1,1,2,High
-0.22641758268964077,-0.12551001523048397,1.066763632293292,1,1,1,4,Medium
0.008812069730008075,-0.09605184913038167,0.057794076558572736,1,1,1,0,Medium
0.008812069730008075,-0.4397075432519669,0.03677387748076608,0,1,1,2,Low
-0.9321065399485873,-0.5378948844295627,0.8565616415152255,4,1,1,1,Low
-0.6968768875289385,-0.6753571620781967,1.5712484101606516,1,1,1,1,Low
0.9497306794086035,-0.4200700750164478,-0.8250542847093066,4,0,1,0,Medium
-1.402565844787885,-0.6262634914893989,-0.08934731698607383,4,0,1,0,Low
0.4792713745693058,-0.04695817854158378,-0.6568926920868534,1,1,1,0,Medium
-0.22641758268964077,-0.4986199479585244,0.4361576599590925,4,1,1,2,Low
1.1849603318282522,0.34579118616879934,-0.6779128911646601,1,0,1,0,High
1.1849603318282522,-0.37097640442764984,-0.8250542847093066,4,0,1,0,Medium
1.1849603318282522,0.493072197935193,-0.9091350810205333,4,0,0,0,High
0.7145010269889546,0.29669751558000146,-0.8250542847093066,4,0,1,0,High
0.7145010269889546,0.14941650381360777,-0.9721956782539533,4,0,1,0,High
-0.22641758268964077,-0.4593450114874861,-0.6148522939312401,4,0,1,0,Low
0.24404172214965691,0.24760384499120355,-0.8881148819427266,1,0,1,0,High
-0.22641758268964077,-0.24333286089677536,-0.08934731698607383,1,0,1,0,Medium
0.4792713745693058,-0.4495262773697265,-0.7830138865536933,4,0,1,0,Low
0.7145010269889546,0.24760384499120355,-0.2785291086863337,1,0,1,0,High
0.24404172214965691,0.2868787814622419,0.22595566918102594,1,0,1,0,High
0.24404172214965691,-0.15496425383693915,-0.3626099049975603,4,0,1,2,Medium
0.24404172214965691,0.3163349838155206,-1.177142619262568,4,0,1,0,High
-0.4616472351092896,-0.577169820900601,-0.6989330902424667,4,0,1,0,Low
0.4792713745693058,0.021770996535909713,0.07881427563637938,1,0,1,2,High
-2.1082548020468317,-0.7146320985492352,-0.1944483123751071,4,1,1,0,Low
-1.637795497207534,-0.6360822256071584,-0.1944483123751071,4,1,1,2,Low
-0.22641758268964077,-0.14514551971917958,0.8565616415152255,1,1,1,0,Medium
-0.22641758268964077,-0.5378948844295627,0.015753678402959433,1,1,1,2,Low
0.008812069730008075,-0.3375927084272673,-0.1944483123751071,1,1,1,2,Medium
-0.4616472351092896,-0.508438682076284,0.4361576599590925,1,1,1,1,Low
-2.1082548020468317,-0.6262634914893989,0.22595566918102594,4,1,1,2,Low
0.24404172214965691,1.03310257441197,0.6673798498149657,1,1,1,2,High
1.1849603318282522,0.14941650381360777,-0.5307714976200135,1,1,1,0,High
-1.637795497207534,-0.5378948844295627,-0.5097512985422069,4,1,1,0,Low
0.9497306794086035,0.542165868523991,1.066763632293292,1,1,1,0,High
-1.8730251496271828,-0.7539070350202735,0.4361576599590925,4,1,1,2,Low
-1.402565844787885,-0.7735445032557926,1.066763632293292,4,1,1,2,Low
0.008812069730008075,-0.47898444346982877,-1.1718875694931163,4,1,1,0,Low
0.9497306794086035,-0.24333286089677536,-1.2454582662654397,4,1,1,0,Medium
0.4792713745693058,-0.29242653148557324,-0.9301552800983399,4,1,1,4,Medium
1.1849603318282522,-0.04695817854158378,-1.2769885648821497,4,1,1,0,Medium
-0.22641758268964077,-0.4397075432519669,1.066763632293292,1,1,1,0,Low
-0.22641758268964077,-0.4888012138407648,1.066763632293292,1,1,1,0,Low
-0.9321065399485873,-0.6360822256071584,0.4413286289322329,4,1,1,4,Low
-1.1673361923682362,-0.7146320985492352,0.4361576599590925,4,1,1,2,Low
-0.6968768875289385,-0.6360822256071584,-0.6148522939312401,4,1,1,2,Low
0.9497306794086035,0.26724131322672273,-0.7830138865536933,1,1,1,2,High
0.008812069730008075,-0.5968072891361201,-0.18604023274398443,1,1,1,0,Low
-1.1673361923682362,-0.6360822256071584,0.03572286752687575,1,1,1,2,Low
0.4792713745693058,-0.19423919030797746,0.057794076558572736,1,1,1,0,Medium
0.008812069730008075,-0.16478298795469873,0.4361576599590925,1,1,1,0,Medium
0.9497306794086035,0.24760384499120355,-1.2454582662654397,4,1,1,0,High
0.24404172214965691,-0.5280781140586267,-0.9301552800983399,4,1,1,2,Low
-0.9321065399485873,-0.4004326067809286,0.22595566918102594,1,1,1,2,Medium
0.9497306794086035,-0.19423919030797746,-1.2454582662654397,4,1,1,0,Medium
1.65541963666755,0.44397852734639515,-1.432538038057919,4,1,1,0,High
0.9497306794086035,-0.037139444423824206,-0.6148522939312401,4,1,1,0,Medium
0.9497306794086035,-0.19423919030797746,-1.2454582662654397,4,1,1,0,Medium
0.24404172214965691,-0.2610065823087426,-0.7937131678842969,4,1,1,0,Medium
0.24404172214965691,-0.5378948844295627,0.7965069327499319,1,1,1,2,Low
0.9497306794086035,-0.04695817854158378,-1.1403572708764065,4,1,0,0,Medium
-0.22641758268964077,-0.5968072891361201,-0.40465030315317363,4,1,1,2,Low
0.7145010269889546,0.051229162636012,-0.1944483123751071,1,1,1,0,High
0.7145010269889546,0.6796261824258014,0.3310566645700592,1,1,1,0,High
0.24404172214965691,-0.24136911407322342,-0.6148522939312401,4,1,1,2,Medium
-0.4616472351092896,-0.5477136185473223,0.22595566918102594,4,1,1,2,Low
-1.1673361923682362,-0.4397075432519669,0.2679960673366393,1,1,1,2,Low
-1.1673361923682362,-0.694994630313716,0.015753678402959433,4,1,1,2,Low
-0.9321065399485873,-0.577169820900601,0.015753678402959433,4,1,1,4,Low
0.7145010269889546,-0.0862331150126221,-1.035256275487373,1,1,1,0,Medium
-0.22641758268964077,-0.7833632373735522,-0.7199532893202734,4,1,1,2,Low
0.9497306794086035,0.542165868523991,0.22595566918102594,1,1,1,0,High
-0.4616472351092896,-0.8128194397268309,-0.6148522939312401,4,1,1,0,Low
-0.4616472351092896,-0.16478298795469873,1.6973696046274915,1,1,1,1,Medium
0.7145010269889546,0.30651624969776103,-0.40465030315317363,1,1,1,0,High
1.1849603318282522,1.2000210544138827,-1.1403572708764065,1,1,1,0,High
-0.22641758268964077,-0.5575323526650818,-0.1944483123751071,4,1,1,2,Low
1.1849603318282522,0.14941650381360777,-0.9301552800983399,4,1,0,0,High
-0.22641758268964077,-0.5378948844295627,0.4361576599590925,4,1,1,4,Low
-0.4616472351092896,-0.6066260232538797,-0.1944483123751071,4,1,1,0,Low
0.008812069730008075,-0.4200700750164478,-0.08934731698607383,1,1,1,0,Medium
-0.4616472351092896,-0.6341184787836066,-0.6148522939312401,4,1,1,0,Low
1.1849603318282522,0.6010782732305484,-0.40465030315317363,1,1,1,0,High
-0.22641758268964077,-0.5869885550183606,0.22595566918102594,1,1,1,4,Low
-0.6968768875289385,-0.5968072891361201,0.8040111438207089,1,0,1,0,Low
0.008812069730008075,-0.5182574161940435,1.3820666184603918,1,0,1,2,Low
-1.402565844787885,-0.7539070350202735,-0.5344290122595519,4,0,1,2,Low
0.7145010269889546,0.11996030146032904,-0.2819343809369384,4,0,1,0,High
-1.402565844787885,-0.5477136185473223,0.9170998148593087,1,0,1,0,Low
-0.4616472351092896,-0.6557196938426776,0.4361576599590925,1,1,1,4,Low
-0.22641758268964077,-0.24333286089677536,-0.6148522939312401,4,1,1,0,Medium
0.008812069730008075,-0.09605184913038167,-0.06832711790826718,4,1,1,0,Medium
0.9497306794086035,-0.3415202020743711,-0.8187482249859647,4,1,1,0,Medium
0.008812069730008075,-0.2629703291322945,0.3310566645700592,1,1,1,2,Medium
-0.9321065399485873,-0.4397075432519669,0.23980798037330053,4,0,1,0,Low
-1.1673361923682362,-0.5968072891361201,0.25378641276004194,4,0,1,0,Low
0.008812069730008075,-0.3120639997210924,1.2324868818227197,1,0,1,0,Medium
0.4792713745693058,-0.5378948844295627,-0.40465030315317363,4,1,1,0,Low
0.7145010269889546,-0.3415202020743711,-0.9301552800983399,4,1,1,0,Medium
0.4792713745693058,-0.3415202020743711,-0.05245686760452315,1,0,1,0,Medium
0.008812069730008075,-0.18442045619021788,1.1315899262492477,4,0,1,0,Medium
0.008812069730008075,-0.32188273383885196,0.5591468447633392,1,0,1,0,Medium
-0.6968768875289385,-0.4200700750164478,-0.40465030315317363,4,1,1,0,Medium
-1.1673361923682362,-0.6360822256071584,-0.40465030315317363,4,1,1,2,Low
-1.637795497207534,-0.763725769138033,-0.1944483123751071,4,1,1,2,Low
0.4792713745693058,-0.3807951385454094,-1.1403572708764065,4,1,1,2,Medium
0.7145010269889546,0.7385405508791825,-0.6148522939312401,1,1,1,0,High
0.9497306794086035,-0.19423919030797746,-1.035256275487373,4,1,1,2,Medium
-1.637795497207534,-0.6851758961959564,1.066763632293292,1,1,1,4,Low
-0.22641758268964077,-0.4397075432519669,0.8565616415152255,1,1,1,0,Low
-0.4616472351092896,-0.4986199479585244,0.015753678402959433,1,1,1,0,Low
-0.6968768875289385,-0.7146320985492352,0.8565616415152255,1,1,1,2,Low
-1.402565844787885,-0.6360822256071584,0.31003646549225256,4,1,1,2,Low
0.9497306794086035,-0.4986199479585244,-0.6148522939312401,4,1,1,0,Low
-1.637795497207534,-0.7833632373735522,0.5622788544259324,4,1,1,2,Low
-0.9321065399485873,-0.7342695667847543,-1.035256275487373,1,1,1,0,Low
0.7145010269889546,-0.18442045619021788,-1.1403572708764065,4,1,1,0,Medium
-1.402565844787885,-0.7342695667847543,-0.40465030315317363,4,1,1,0,Low
-0.6968768875289385,0.011954226164973688,0.22595566918102594,4,1,1,2,High
-0.22641758268964077,-0.3415202020743711,1.1508444286045187,1,1,1,0,Medium
0.008812069730008075,-0.5575323526650818,0.015753678402959433,1,1,1,0,Low
-0.22641758268964077,-0.5575323526650818,1.2769656230713586,1,1,1,2,Low
0.9497306794086035,0.34579118616879934,-1.0559821917780905,4,0,1,0,High
-0.9321065399485873,-0.3415202020743711,-0.9666883860955678,4,0,1,0,Medium
0.7145010269889546,0.44397852734639515,-0.8334623643404293,1,0,1,0,High
0.4792713745693058,-0.32188273383885196,-0.7005096051733022,4,0,1,0,Medium
1.1849603318282522,0.051229162636012,-1.2034178681098264,4,1,1,0,High
0.008812069730008075,-0.11568931736590082,-0.5986457204422512,4,0,1,0,Medium
0.4792713745693058,-0.15496425383693915,-0.8145441851704033,4,0,0,2,Medium
0.24404172214965691,-0.0862331150126221,-0.5728118957756269,4,0,1,2,Medium
-1.402565844787885,-0.508438682076284,-0.282733148501895,4,0,1,2,Low
0.24404172214965691,0.14941650381360777,-0.05636662463299519,1,0,1,0,High
0.24404172214965691,-0.11568931736590082,0.2545010995286874,1,0,1,0,Medium
0.4792713745693058,-0.04695817854158378,0.2826051056957149,1,0,1,0,Medium
0.24404172214965691,-0.37097640442764984,-0.02012780142285652,1,0,1,2,Medium
0.7145010269889546,0.20832890852016525,-0.7830138865536933,4,0,0,0,High
-1.637795497207534,-0.7774719969028964,-0.09565337670941583,4,1,1,0,Low
0.7145010269889546,-0.14514551971917958,0.4039967553700483,1,1,1,0,Medium
0.7145010269889546,0.7385405508791825,0.12085467379199269,1,1,1,0,High
0.008812069730008075,-0.04695817854158378,1.066763632293292,1,1,1,2,Medium
0.9497306794086035,0.6010782732305484,0.015753678402959433,1,1,1,0,High
1.65541963666755,-0.24333286089677536,-1.4346400579656995,4,1,1,0,Medium
0.008812069730008075,-0.37097640442764984,1.066763632293292,1,1,1,2,Medium
0.4792713745693058,0.1003228332248099,0.6043192525815457,1,0,1,0,High
0.24404172214965691,0.14941650381360777,0.4361576599590925,1,0,1,2,High
1.1849603318282522,0.20832890852016525,0.015753678402959433,1,1,1,0,High
0.008812069730008075,-0.7833632373735522,-0.9301552800983399,4,1,1,4,Low
-0.9321065399485873,-0.5673510867828414,-0.1944483123751071,1,1,1,4,Low
-1.402565844787885,-0.7146320985492352,0.4361576599590925,4,1,1,1,Low
-0.6968768875289385,-0.24333286089677536,0.8565616415152255,1,1,1,2,Medium
-1.8730251496271828,-0.8128194397268309,1.192884826760132,4,1,1,2,Low
1.1849603318282522,0.43415979322863557,0.015753678402959433,1,1,1,0,High
-1.402565844787885,-0.6655384279604372,0.10368117114542466,4,1,1,2,Low
0.4792713745693058,0.3261537179332802,0.015753678402959433,1,1,1,2,High
0.24404172214965691,-0.6164447573716393,0.4361576599590925,4,1,1,0,Low
-2.1082548020468317,-0.7735445032557926,-0.48873109946440024,4,1,1,2,Low
0.008812069730008075,-0.2629703291322945,0.8565616415152255,1,1,1,2,Medium
-0.22641758268964077,-0.7146320985492352,0.22595566918102594,1,1,1,2,Low
0.008812069730008075,-0.4397075432519669,0.4361576599590925,1,1,1,2,Low
0.24404172214965691,-0.4397075432519669,-1.4556392368444284,1,1,1,2,Low
0.008812069730008075,-0.4593450114874861,0.015753678402959433,4,1,1,1,Low
-1.402565844787885,-0.4888012138407648,1.066763632293292,1,1,1,2,Low
0.4792713745693058,-0.39061387266316905,-0.1944483123751071,4,1,1,2,Medium
-0.22641758268964077,-0.3022452656033328,1.066763632293292,1,1,1,2,Medium
-1.1673361923682362,-0.7833632373735522,1.066763632293292,4,1,1,0,Low
-1.402565844787885,-0.763725769138033,-0.40465030315317363,4,1,1,2,Low
-0.9321065399485873,-0.7539070350202735,1.066763632293292,1,1,1,0,Low
-1.402565844787885,-0.763725769138033,0.22595566918102594,4,1,1,2,Low
-1.1673361923682362,-0.24333286089677536,0.22595566918102594,1,1,1,2,Medium
-0.9321065399485873,-0.23351412677901576,0.646359650737159,1,1,0,2,Medium
1.65541963666755,0.28491503463868995,-1.4241299584267963,4,1,1,0,High
-1.637795497207534,-0.8226381738445905,0.646359650737159,1,1,1,2,Low
-1.637795497207534,-0.7440883009025139,0.29765556823542444,4,1,1,0,Low
-0.4616472351092896,-0.3415202020743711,1.066763632293292,1,1,1,2,Medium
-1.637795497207534,-0.7715807564322407,0.29765556823542444,4,1,1,0,Low
0.4792713745693058,1.03310257441197,0.22595566918102594,1,1,0,2,High
1.420189984247901,0.8858215626455762,-0.40465030315317363,1,1,1,0,High
0.4792713745693058,-0.04695817854158378,-0.6148522939312401,1,1,1,0,Medium
0.24404172214965691,0.24760384499120355,-1.176722215281012,1,1,1,0,High
-1.637795497207534,-0.763725769138033,0.646359650737159,4,1,0,4,Low
0.7145010269889546,0.44397852734639515,-0.40465030315317363,1,1,1,0,High
0.9497306794086035,0.02373670710628518,-0.89862498148163,4,1,1,0,High
0.008812069730008075,-0.14514551971917958,0.4361576599590925,1,1,1,0,Medium
-1.1673361923682362,-0.694994630313716,0.646359650737159,4,1,1,4,Low
1.1849603318282522,-0.39061387266316905,-0.7199532893202734,4,1,1,0,Medium
0.7145010269889546,0.20832890852016525,-0.25750890960852707,1,1,1,0,High
0.4792713745693058,-0.19423919030797746,0.015753678402959433,4,1,1,0,Medium
0.4792713745693058,-0.47898444346982877,0.646359650737159,4,1,1,4,Low
-0.6968768875289385,-0.7146320985492352,0.39411726180347917,4,1,1,2,Low
0.9497306794086035,0.24760384499120355,-0.1944483123751071,1,1,1,0,High
-0.9321065399485873,-0.694994630313716,0.14187487286979936,4,1,1,2,Low
-0.6968768875289385,-0.5378948844295627,0.646359650737159,1,1,1,2,Low
-0.22641758268964077,-0.04695817854158378,0.8565616415152255,1,1,1,2,Medium
-0.22641758268964077,0.14941650381360777,0.22595566918102594,1,1,1,2,High
-0.22641758268964077,-0.4986199479585244,0.22595566918102594,4,1,1,2,Low
0.9497306794086035,-0.3415202020743711,-1.035256275487373,4,1,0,0,Medium
1.1849603318282522,0.30651624969776103,-0.6148522939312401,1,1,1,0,High
0.9497306794086035,0.26724131322672273,-0.6148522939312401,1,1,1,2,High
1.420189984247901,0.3654286544043185,-1.3085188634988596,4,1,1,2,High
-0.22641758268964077,-0.4986199479585244,0.22595566918102594,3,1,1,2,Low
-0.4616472351092896,-0.6596471874897815,0.4361576599590925,1,1,1,2,Low
0.008812069730008075,-0.5182574161940435,-1.1662121157421086,1,1,1,0,Low
-1.8730251496271828,-0.6851758961959564,-0.7409734883980801,4,0,1,0,Low
-1.1673361923682362,-0.6851758961959564,0.6884000488927723,4,0,1,0,Low
0.24404172214965691,0.493072197935193,0.8565616415152255,1,1,1,0,High
-0.4616472351092896,-0.5968072891361201,0.4361576599590925,4,1,1,2,Low
-2.3434844544664806,-0.7931819714913118,0.4361576599590925,4,1,1,2,Low
-1.402565844787885,-0.7342695667847543,0.015753678402959433,4,1,1,2,Low
-1.637795497207534,-0.3415202020743711,0.22595566918102594,4,1,1,2,Medium
0.008812069730008075,-0.04695817854158378,0.646359650737159,1,1,1,2,Medium
0.4792713745693058,0.11014156734256947,0.646359650737159,1,1,1,0,High
-1.402565844787885,-0.7342695667847543,1.5502282110828451,4,1,1,4,Low
-0.6968768875289385,-0.24333286089677536,0.9616626369042588,4,1,1,2,Medium
-0.4616472351092896,-0.6066260232538797,0.646359650737159,1,1,1,2,Low
1.420189984247901,0.00213549204721411,1.066763632293292,1,1,1,2,High
0.008812069730008075,-0.24333286089677536,-0.5728118957756269,1,1,1,0,Medium
0.7145010269889546,-0.47898444346982877,-0.6568926920868534,4,1,1,0,Low
1.1849603318282522,0.6403532097015867,-0.7199532893202734,1,1,1,0,High
0.24404172214965691,0.00213549204721411,1.066763632293292,1,1,1,2,High
0.24404172214965691,-0.09605184913038167,1.4221311179026912,1,1,1,0,Medium
0.4792713745693058,0.3654286544043185,0.583299053503739,1,1,1,2,High
1.420189984247901,0.26724131322672273,-1.2454582662654397,4,1,0,0,High
0.008812069730008075,-0.4593450114874861,-0.40465030315317363,4,1,1,4,Low
-1.8730251496271828,-0.7931819714913118,-0.1944483123751071,4,1,1,2,Low
-0.4616472351092896,0.14941650381360777,1.066763632293292,1,1,1,0,High
-0.6968768875289385,-0.7342695667847543,1.066763632293292,4,1,1,2,Low
-0.6968768875289385,-0.24333286089677536,0.4361576599590925,1,1,1,2,Medium
0.008812069730008075,-0.5378948844295627,1.066763632293292,4,1,1,0,Low
1.420189984247901,0.48325346381743345,-1.3925996598100863,4,1,0,0,High
0.24404172214965691,-0.24333286089677536,1.3400262203047786,1,1,1,0,Medium
0.7145010269889546,-0.14514551971917958,-0.9301552800983399,4,1,1,0,Medium
0.9497306794086035,0.1886914402846461,-0.7199532893202734,4,1,1,0,High
0.4792713745693058,-0.6753571620781967,0.015753678402959433,4,1,1,0,Low
0.7145010269889546,-0.5182574161940435,-0.3626099049975603,4,1,1,0,Low
1.1849603318282522,0.6403532097015867,-0.3626099049975603,1,1,1,0,High
0.9497306794086035,0.44397852734639515,-0.6358724930090468,1,1,1,0,High
-0.4616472351092896,-0.5378948844295627,-0.8526117657003112,1,1,1,0,Low
0.24404172214965691,0.041410428518252426,0.4361576599590925,1,1,1,2,High
0.24404172214965691,-0.29242653148557324,0.23272417328407968,1,0,1,0,Medium
1.420189984247901,0.34579118616879934,-1.287498664421053,4,1,1,0,High
-1.402565844787885,-0.7833632373735522,0.4361576599590925,4,1,1,2,Low
0.4792713745693058,-0.24333286089677536,-0.15959682230410366,1,0,1,0,Medium
-0.6968768875289385,-0.7539070350202735,-0.40465030315317363,4,1,1,4,Low
0.7145010269889546,0.24760384499120355,0.22595566918102594,1,1,1,0,High
0.24404172214965691,-0.20405792442573703,-0.25750890960852707,1,1,1,2,Medium
-2.1082548020468317,-0.6851758961959564,1.066763632293292,4,1,1,2,Low
1.420189984247901,0.34579118616879934,-1.035256275487373,4,1,0,0,High
0.9497306794086035,0.6403532097015867,-0.8124421652626227,4,1,0,0,High
1.65541963666755,0.6442807033486905,-1.350559261654473,4,1,1,0,High
0.7145010269889546,-0.0862331150126221,-0.7199532893202734,1,1,1,0,Medium
0.9497306794086035,0.34579118616879934,-0.9721956782539533,4,1,1,0,High
-2.1082548020468317,-0.5968072891361201,1.066763632293292,1,1,1,0,Low
0.008812069730008075,-0.4397075432519669,0.3730970627256725,4,1,1,0,Low
0.24404172214965691,0.14941650381360777,0.057794076558572736,4,1,1,2,High
-1.402565844787885,-0.6557196938426776,0.646359650737159,4,1,1,2,Low
-0.22641758268964077,-0.6262634914893989,-1.2034178681098264,4,1,1,0,Low
-0.6968768875289385,-0.694994630313716,-0.04730691883046052,4,1,1,4,Low
-0.22641758268964077,-0.367048910780546,0.015753678402959433,1,1,1,0,Medium
0.7145010269889546,0.3948848567575972,-0.1944483123751071,1,1,1,0,High
-0.4616472351092896,-0.46916374560524565,0.11034457425308937,4,1,1,2,Low
-0.4616472351092896,-0.3415202020743711,1.0394373734921434,1,1,1,2,Medium
0.4792713745693058,-0.07641634464168606,-0.6148522939312401,4,1,0,2,Medium
-1.637795497207534,-0.6164447573716393,1.487167613849425,4,1,1,2,Low
1.65541963666755,0.24760384499120355,-1.350559261654473,4,1,1,0,High
0.7145010269889546,-0.007683242070545469,0.646359650737159,1,1,1,2,High
-0.4616472351092896,-0.3415202020743711,0.646359650737159,4,1,1,2,Medium
1.1849603318282522,0.24760384499120355,-1.413619858887893,4,1,1,0,High
1.65541963666755,0.3261537179332802,-1.3715794607322795,4,1,0,0,High
-1.637795497207534,-0.8324569079623501,1.066763632293292,1,1,1,1,Low
0.4792713745693058,0.24760384499120355,-0.7199532893202734,4,1,1,0,High
0.24404172214965691,-0.36115767030989027,-0.8460744837871133,3,1,1,0,Medium
0.4792713745693058,0.24760384499120355,-0.8250542847093066,4,1,1,0,High
-0.22641758268964077,-0.5575323526650818,1.066763632293292,1,1,1,0,Low
-1.1673361923682362,-0.6164447573716393,0.8565616415152255,4,1,1,4,Low
0.9497306794086035,-0.29242653148557324,-1.1403572708764065,4,1,1,0,Medium
-1.637795497207534,-0.5378948844295627,0.09470554613920122,1,1,1,0,Low
-0.4616472351092896,-0.6851758961959564,-0.1944483123751071,4,1,1,4,Low
-1.1673361923682362,-0.6262634914893989,-0.1944483123751071,4,1,1,1,Low
0.4792713745693058,0.14941650381360777,0.4361576599590925,1,1,1,0,High
-0.9321065399485873,-0.6753571620781967,0.015753678402959433,4,1,1,1,Low
-2.5787141068861295,-0.7735445032557926,0.015753678402959433,4,1,1,2,Low
0.4792713745693058,0.051229162636012,0.22595566918102594,1,1,1,2,High
1.420189984247901,-0.4397075432519669,-0.8881148819427266,4,1,1,0,Low
-0.22641758268964077,0.20832890852016525,0.015753678402959433,1,1,1,0,High
-2.5787141068861295,-0.8128194397268309,-0.40465030315317363,4,1,1,0,Low
0.24404172214965691,-0.5378948844295627,0.4361576599590925,1,1,1,2,Low
0.4792713745693058,-0.24333286089677536,0.22595566918102594,1,1,1,2,Medium
-0.22641758268964077,0.24760384499120355,0.22595566918102594,1,1,1,2,High
1.420189984247901,0.34579118616879934,-1.3715794607322795,4,1,1,0,High
-1.1673361923682362,-0.694994630313716,-0.6148522939312401,4,1,1,0,Low
-0.6968768875289385,-0.577169820900601,1.066763632293292,1,1,1,2,Low
1.1849603318282522,0.9349152332343741,-0.5855291162176999,4,1,0,0,High
-0.22641758268964077,-0.43774576017523853,-0.7199532893202734,1,1,1,2,Medium
0.008812069730008075,-0.6066260232538797,-0.40465030315317363,4,1,1,0,Low
0.4792713745693058,0.44397852734639515,-0.4466907013087869,4,0,1,0,High
0.4792713745693058,0.542165868523991,-0.34158970591975363,1,0,1,0,High
1.1849603318282522,-0.36115767030989027,-1.1403572708764065,4,0,0,0,Medium
0.24404172214965691,-0.8422756420801096,-1.3085188634988596,4,1,1,2,Low
0.008812069730008075,0.3948848567575972,0.39411726180347917,1,0,0,0,High
0.4792713745693058,0.11014156734256947,-0.29954930776414035,1,0,1,0,High
0.24404172214965691,-0.29242653148557324,0.03706816026785538,1,0,1,0,Medium
0.4792713745693058,-0.14514551971917958,-0.1944483123751071,1,0,1,0,Medium
0.9497306794086035,-0.18442045619021788,0.03677387748076608,1,0,1,0,Medium
0.7145010269889546,0.542165868523991,-0.5097512985422069,4,0,0,0,High
0.9497306794086035,-0.16478298795469873,-0.5097512985422069,4,0,1,0,Medium
0.4792713745693058,-0.20405792442573703,-0.1944483123751071,1,0,1,0,Medium
0.008812069730008075,-0.5182574161940435,0.22595566918102594,1,1,1,2,Low
-0.22641758268964077,0.19851017440240568,0.4266985703740795,1,1,1,2,High
-0.6968768875289385,-0.3022452656033328,0.4361576599590925,1,1,1,4,Medium
-0.6968768875289385,-0.3807951385454094,1.6868595050885882,1,1,1,4,Medium
0.008812069730008075,-0.18442045619021788,0.2890162664144459,1,0,1,0,Medium
-1.8730251496271828,-0.694994630313716,-1.035256275487373,4,1,1,2,Low
1.1849603318282522,-0.15496425383693915,-1.035256275487373,4,1,1,0,Medium
-0.6968768875289385,-0.22369539266125618,1.907571595405558,1,1,1,0,Medium
0.4792713745693058,-0.044994431718031865,0.646359650737159,1,1,1,0,Medium
-0.6968768875289385,-0.5869885550183606,-0.5097512985422069,4,1,1,2,Low
-0.9321065399485873,-0.5968072891361201,-0.5139553383577682,4,1,1,2,Low
-1.637795497207534,-0.7342695667847543,-0.6148522939312401,4,1,1,2,Low
